File path,Title,Alternative Title 1,Alternative Title 2,Alternative Title 3,Related Resource 1,Related Resource 2,Related Resource 3,Related Resource 4,Related Resource 5,Publication/Origination Info 1,Place 1 Name,Place 1 Source,Local Identifier 1,Language 1,Type,Form/Genre 6 Source,Form/Genre 6 Heading,Form/Genre 5 Source,Form/Genre 5 Heading,Form/Genre 4 Source,Form/Genre 4 Heading,Form/Genre 3 Source,Form/Genre 3 Heading,Form/Genre 2 Source,Form/Genre 2 Heading,Form/Genre 1 Source,Form/Genre 1 Heading,Extent,Description 1 Note,Description 1 Type,Description 2 Note,Description 2 Type,Date 1,Date 1 Type,Date 1 Single,Date 1 Inclusive Start,Date 1 Inclusive End,Copyright Status,Copyright Statement,Contributor 1 Name,Contributor 1 Name Type,Contributor 1 Role,Contributor 2 Name,Contributor 2 Name Type,Contributor 2 Role,Access Restrictions
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no007b,$ 傀儡浅妻船 [Yūkun asazumabune],,,,傀儡浅妻船 [Yūkun asazumabune],,,,,本屋玉置清七 [Hon'ya Tamaki Seishichi],中の芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.7,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],3 leaves (3-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 197 x 135 mm,絵尽２冊綴じ合わせ。１丁：文政２年の角の芝居における「仇討宝永祀」の絵尽の一部；表表紙に座元中山勝次郎の家紋あり。２ー４丁：寛政１１年１月の中の芝居における「傀儡浅妻船」の絵尽。,scopecontent,"Playbills bound together with . Leaves 2-4: Playbill for ""Yūkun asazumabune"" performed at the Naka Theater in Osaka from the first month of Kansei 11 (February, 1799).",scopecontent,"寛政11年1月 [February, 1799]",created,1799-02,,,publicdomain,Material in the public domain. No restrictions on use.,"山下亀松 [Yamashita, Kamematsu], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no053,傾城矢数誉 [Keisei yakazu no homare] ; 切狂言新版歌祭文 [kirikyōgen Shinpan utazaimon],,,,傾城矢数誉 [Keisei yakazu no homare],新版歌祭文 [Shinpan utazaimon],,,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.53,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 140 mm,天保９年８月の大西芝居における「傾城矢数誉」、「新版歌祭文」の絵尽及び役割番付；主な役者：３代目嵐徳三郎、３代目中山よしを、市川助寿郎、初代中村歌六、初代坂東寿太郎；表表紙に座元嵐佶太郎の家紋あり。,scopecontent,"Playbill for ""Keisei yakazu no homare"" and ""Shinpan utazaimon"" performed at the Ōnishi Theater in Osaka from the eighth month of Tenpō 9 (September, 1838); main actors: Tokusaburō Arashi III, Yoshio Nakayama III, Sukejurō Ichikawa, Karoku Nakamura I and Jutarō Bandō I; on front cover: producer Kichitarō Arashi's crest.",scopecontent,"天保9年8月 [September, 1838]",created,1838-09,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐佶太郎 [Arashi, Kichitarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no080,$ 八陣守護城  [Hachijin shugo no honjō] ; 後狂言女鉢木 [ushiro kyōgen Onna hachinoki] ; 切狂言隅田春妓女容性 [kirikyōgen Suda no haru geiko katagi],,,,八陣守護城 [Hachijin shugo no honjō],女鉢木 [Onna hachinoki],隅田春妓女容性 [Suda no haru geiko katagi],,,大坂 : 玉光軒 [Osaka : Gyokkōken,角の芝居 [Kado no Shibai] (Theater),,PN2924.5 K3 K33 no.80,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 145 mm,絵尽２冊綴じ合わせ。１ー４丁：文政元年８月の角の芝居における「八陣守護城」、「女鉢木」、「隅田春妓女容性」の絵尽；表表紙に座元中村歌之助の家紋あり。５ー６丁：天保年間における「小栗判官車街道」の絵尽の一部か。,scopecontent,"Playbills bound together with fragmentary playbill for ""Oguri hangan kuruma kaidō"". Leaves 1-4: Playbill for ""Hachijin shugo no honjō,"" ""Onna hachinoki"" and ""Suda no haru geiko katagi"" performed at the Kado Theater in Osaka from the eighth month of Bunsei 1 (September, 1818); on front cover: producer Utanosuke Nakamura's crest.",scopecontent,"文政元年8月|天保年間 [September, 1818]",created,1818-09,,,publicdomain,Material in the public domain. No restrictions on use.,"中村歌之助 [Nakamura, Utanosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no011,内百番冨士太鼓 [Uchi hyakuban Fujidaiko],,,,内百番冨士太鼓 [Uchi hyakuban Fujidaiko],計花吉野山 [Habakari hana no Yoshinoyama],,,,大坂 : 玉置（本屋玉置清七 [Osaka : Tamaki (Hon'ya Tamaki Seishichi)],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.11,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 143 mm,文政１２年３月の筑後芝居における「内百番富士太鼓」、「計花吉野山」の絵尽及び役割番付；主な役者：２代目尾上多見蔵、中山みよし、中村吉太郎、４代目嵐三勝、２代目市川男女蔵 ；表表紙に座元浅尾房之助の家紋あり。,scopecontent,"Playbill for ""Uchi hyakuban Fujidaiko"" and ""Habakari hana no Yoshinoyama"" performed at the Chikugo Theater in Osaka from the third month of Bunsei 12 (April, 1829); main actors: Tamizō Onoe II, Miyoshi Nakayama, Kichitarō Nakamura, Sankatsu Arashi IV and Omezō Ichikawa II; on front cover: producer Fusanosuke Asao's crest.",scopecontent,"文政12年3月 [April, 1829]",created,1829-04,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾房之助 [Asao, Fusanosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no010,内百番冨士太鼓 [Uchi hyakuban Fujidaiko],,,,内百番冨士太鼓 [Uchi hyakuban Fujidaiko],計花吉野山 [Habakari hana no Yoshinoyama],,,,大坂 : 玉置（本屋玉置清七 [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.10,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 203 x 142 mm,文政１２年３月の筑後芝居における「内百番富士太鼓」、「計花吉野山」の絵尽及び役割番付；主な役者：２代目尾上多見蔵、中山みよし、中村吉太郎、４代目嵐三勝、２代目市川男女蔵；表表紙に座元浅尾房之助の家紋あり。,scopecontent,"Playbill for ""Uchi hyakuban Fujidaiko"" and ""Habakari hana no Yoshinoyama"" performed at the Chikugo Theater in Osaka from the third month of Bunsei 12 (April, 1829); main actors: Tamizō Onoe II, Miyoshi Nakayama, Kichitarō Nakamura, Sankatsu Arashi IV and Omezō Ichikawa II; on front cover: producer Fusanosuke Asao's crest.",scopecontent,"文政12年3月 [April, 1829]",created,1829-04,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾房之助 [Asao, Fusanosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no009,内百番富士太鼓 [Uchi hyakuban Fujidaiko],東鑑冨士太鼓 [Azumakagami Fujidaiko],,,内百番富士太鼓 [Uchi hyakuban Fujidaiko],東鑑冨士太鼓 [Azumakagami Fujidaiko],,,,大坂 : 本屋清七（本屋玉置清七）[Osaka : Hon'ya Seishichi (Hon'ya Tamaki Seishichi)],[unknown] (Theater),,PN2924.5 K3 K33 no.9,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 204 x 142 mm,文化・文政期の「内百番富士太鼓」の絵尽及び役割番付か；主な役者：片岡あやめ、中村吉太郎、尾上新七、三枡光五郎；表表紙に座元中村亀鶴の家紋あり。,scopecontent,"Playbill for ""Uchi hyakuban Fujidaiko"" performed probably in the Bunka era (1804-1818) or the Bunsei era (1818-1830); main actors: Ayame Kataoka, Kichitarō Nakamura, Shinshichi Onoe and Kōgorō Mimasu; on front cover: producer Kikaku Nakamura's crest.",scopecontent,文化/文政 [1804/1830],created,,1804,1830,publicdomain,Material in the public domain. No restrictions on use.,"中村亀鶴 [Nakamura, Kikaku], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no062.1287665660998422,$ 前狂言国性爺合戦 [Mae kyōgen Kokusen'ya Kassen] ; 切狂言夏祭浪花鑑 [kirikyōgen Natsumatsuri Naniwa kagami],,,,国性爺合戦 [Kokusen'ya Kassen],夏祭浪花鑑 [Natsumatsuri Naniwa kagami],,,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi)],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.62,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 199 x 138 mm,絵尽２冊綴じ合わせ。１－４丁：弘化４年５月の筑後芝居における「国性爺合戦」、「夏祭浪花鑑」の絵尽及び役割番付；主な役者：２代目片岡我童、３代目中村芝翫、初代中村歌六、２代目沢村其答、中山みよし、市川助寿郎；表表紙に座元市川助太郎（三枡文）、役者３代目中村芝翫（祇園守）、初代中村歌六（揚羽蝶）他の家紋あり。５－７丁：弘化２年３月の筑後芝居における「絵本殿下茶屋聚」、「隅田川続俤」の絵尽及び役割番付；主な役者：３代目中村芝翫、２代目沢村其答、市川助寿郎、初代片岡市蔵、２代目嵐璃珏。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Kokusen'ya kassen"" and ""Natsumatsuri Naniwa kagami"" performed at the Chikugo Theater in Osaka from the fifth month of Kōka 4 (June, 1847); main actors: Gadō Kataoka II, Shikan Nakamura III, Karoku Nakamura I, Kitō Sawamura II, Miyoshi Nakayama and Sukejurō Ichikawa; on front cover: crests of producer Suketarō Ichikawa (mimasumon), actors Shikan Nakamura III (Gion-mamori), Karoku Nakamura I (agehachō) and others. Leaves 5-7: Playbill for ""Ehon Tengajayamura"" and ""Sumidagawa gonichi no omokage"" performed at the Chikugo Theater in Osaka from the third month of Kōka 2 (April, 1845); main actors: Shikan Nakamura III, Kitō Sawamura II, Sukejurō Ichikawa, Ichizō Kataoka I and Rikaku Arashi II. ",scopecontent,"弘化4年5月|弘化2年3月 [June, 1847]",created,1847-06,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no019.1290368761861964,$ 加々見山廓写本 [Kagamiyama kuruwa no kikigaki],,,,加々見山廓写本 [Kagamiyama kuruwa no kikigaki],,,,,大坂 : 玉置（本屋玉置清七 [Osaka : Tamaki (Hon'ya Tamaki Seishichi)],中の芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.19,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 204 x 142 mm,絵尽２冊綴じ合わせ。１ー４丁：文化１５年１月の中の芝居における「加々見山廓写本」の絵尽；表表紙に座元浅尾徳三郎の家紋あり。５丁：文政１０年７月の竹田芝居における「稚子敵討」、「色競恋の柵」の役割番付；主な役者：３代目尾上芙雀、初代片岡市蔵、 初代中山一枝、２代目浅尾勇次郎、２代目市川男女蔵 。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Kagamiyama kuruwa no kikigaki"" performed at the Naka Theater in Osaka from the first month of Bunka 15 (February, 1818); on front cover: producer Tokusaburō Asao's crest. Leaf 5: Playbill for ""Osanago no katakiuchi"" and ""Irokurabe koi no shigarami"" performed at the Takeda Theater in Osaka from the seventh month of Bunsei 10 (August, 1827); main actors: Fujaku Onoe III, Ichizō Kataoka I, Isshi Nakayama I, Yūjirō Asao II and Omezō Ichikawa II.",scopecontent,"文化15年1月 [Februrary, 1818]",created,1818-02,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾徳三郎 [Asao, Tokusaburō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no068,勢州阿漕浦 [Seishū Akogigaura],,,,勢州阿漕浦 [Seishū Akogigaura],,,,,大坂 : 立花屋丑松 [Osaka : Tachibanaya Ushimatsu],[unknown] (Theater),,PN2924.5 K3 K33 no.68,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 148 mm,文化年間の「勢州阿漕浦」の絵尽及び役割番付；主な役者：泉川楯蔵、中村友三、三枡清兵衛、中村かほよ、中村仲蔵；表表紙に座元松嶋松三郎の家紋あり。,scopecontent,"Playbill for ""Seishū Akogigaura"" performed in the Bunka era (1804-1818); main actors: Tatezō Izumikawa, Tomozō Nakamura, Seibē Mimasu, Kaoyo Nakamura and Nakazō Nakamura; on front cover: producer Matsusaburō Matsushima's crest.",scopecontent,文化年間 [1804/1818],created,,1804,1818,publicdomain,Material in the public domain. No restrictions on use.,"松嶋松三郎 [Matsushima, Matsusaburō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no038,けいせい北国梅 [Keisei koshiji no ume],,,,けいせい北国梅 [Keisei koshiji no ume],月雪花石橋 [Tsukiyukihana no shakkyō],,,,大坂 : 玉置（本屋玉置清七 [Osaka : Tamaki (Hon'ya Tamaki Seishichi)],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.38,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 203 x 142 mm,文政１０年１月の若太夫芝居における「けいせい北国梅」、「月雪花石橋」の絵尽及び役割番付；主な役者：２代目沢村源之助、４代目中山新九郎、中山みよし、中村吉太郎、初代市川滝十郎；表表紙に座元嵐三津之助の家紋あり。,scopecontent,"Playbill for ""Keisei koshiji no ume"" and ""Tsukiyukihana no shakkyō"" performed at the Wakatayū Theater in Osaka from the first month of Bunsei 10 (January, 1827); main actors: Gennosuke Sawamura II, Shinkurō Nakayama IV, Miyoshi Nakayama, Kichitarō Nakamura and Takijūrō Ichikawa I; on front cover: producer Mitsunosuke Arashi's crest.",scopecontent,"文政10年1月 [January, 1827]",created,1827-01,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐三津之助 [Arashi, Mitsunosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no087.1437510133993478,$ 又平 [Matahei],義経千本桜 [Yoshitsune senbonzakura],,,夏祭浪花鑑 [Natsumatsuri Naniwa kagami],又平 [Matahei],,,,,[unknown] (Theater),,PN2924.5 K3 K33 no.87,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],1 leaf (1-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 201 x 148 mm,絵尽４冊綴じ合わせ。１ー３丁：寛政５年３月の角の芝居における「平井権八吉原衟」の絵尽；表表紙に座元浅尾奥次郎の家紋あり。４丁：文政年間の 「夏祭浪花鑑」の絵尽の一部か。５丁：寛政年間の「恋相場箕請入札」の絵尽の一部か。６丁：寛政年間における「吃又平」、「義経千本桜」、「夏祭浪花鑑」の絵尽の一部及び役割番付；主な役者：市川甚之助、３代目山下京右衛門、嵐国市、中村仲蔵、中村市松。,scopecontent,"4 playbills bound together. Leaves 1-3: Playbill for ""Hirai Gonpachi Yoshiwara-gayoi"" performed at the Kado Theater from the third month of kansei 5 (April, 1793); on front cover: producer Okujirō Asao's crest. Leaf 4: Fragmentary playbill for ""Natsumatsuri Naniwa kagami"" performed in the Bunsei era (1818-1831). Leaf 5: Fragmentary playbill for ""Koi sōba miuke no irefuda"" performed in the Kansei era (1789-1801). Leaf 6: Fragmentary playbill for ""Domo no Matahei, Yoshitsune senbonzakura"" and ""Natsumatsuri Naniwa kagami' performed in the Kansei era (1789/1801); main actors on leaf 6: Jinnosuke Ichikawa, Kyōemon Yamashita III, Kuniichi Arashi, Nakazō Nakamura and Ichimatsu Nakamura.",scopecontent,寛政年間 [1789/1801],created,,1789,1801,publicdomain,Material in the public domain. No restrictions on use.,"浅尾奥次郎 [Asao, Okujirō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no056,けいせい呼子浜 [Keisei yobuko no hama],,,,けいせい呼子浜 [Keisei yobuko no hama],,,,,大坂 : 立花屋丑松 [Osaka : Tachibanaya Ushimatsu],竹田芝居 [Takeda Shibai] (Theater),,PN2924.5 K3 K33 no.56,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 199 x 143 mm,寛政年間の竹田芝居における「けいせい呼子浜」の絵尽及び役割番付か；主な役者：４代目姉川新四郎、中村吉之助；表表紙に座元泉川咲之助の家紋あり。,scopecontent,"Playbill for ""Keisei yobuko no hama"" performed at the Takeda Theater in Osaka possibly in the Kansei era (1789-1801); main actors: Shinshirō Anegawa IV and Kichinosuke Nakamura; on front cover: producer Sakinosuke Izumikawa's crest.",scopecontent,寛政年間 [1789/1801],created,,1789,1801,publicdomain,Material in the public domain. No restrictions on use.,"泉川咲之助 [Izumikawa, Sakinosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no101,和田合戦女舞鶴 [Wadagassen onna maizuru],,,,絵本黄鳥墳 [Ehon uirōzuka],和田合戦女舞鶴 [Wadagassen onna maizuru],神勅嫁入小鍛冶 [Shinchoku yomeiri kokaji],,,大坂 [Osaka],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.101,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 201 x 142 mm,天保８年４月の若太夫芝居における「絵本黄鳥墳」、「和田合戦女舞鶴」、「神勅嫁入小鍛冶」の絵尽及び役割番付；主な役者：４代目嵐三五郎、３代目嵐徳三郎、初代片岡市蔵、初代実川延三郎、２代目市川男女蔵、初代坂東寿太郎；表表紙に座元嵐寛蔵の家紋あり。,scopecontent,"Playbill for ""Ehon uirō zuka,"" ""Wadagassen onna maizuru"" and ""Shinchoku yomeiri kokaji"" performed at the Wakatayū Theater in Osaka from the fourth month of Tenpō 8 (May, 1837); main actors: Sangorō Arashi IV, Tokusaburō Arashi III, Ichizō Kataoka I, Enzaburō Jitsukawa I, Omezō Ichikawa II and Jutarō Bandō I; on front cover: producer Kanzō Arashi's crest.",scopecontent,"天保8年4月 [May, 1837]",created,1837-05,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐寛蔵 [Arashi, Kanzō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no039.1294066528532673,$ けいせい品評林 [Keisei shinasadame],,,,けいせい品評林 [Keisei shinasadame],,,,,大坂 : 玉置（本屋玉置清七）[Osaka : Tamaki (Hon'ya Tamaki Seishichi)],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.39,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],1 leaf (1-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 205 x 142 mm,絵尽２冊綴じ合わせ。１丁：文政３年の大西芝居における「けいせい品評林」の絵尽の一部；表表紙に座元中村歌之助の家紋あり。２－３丁：文政１０年の若太夫芝居における「けいせい石川染」、「花觔閨取組」の絵尽の一部及び役割番付；主な役者：２代目沢村源之助、初代片岡市蔵、２代目市川男女蔵、市川甚之助、５代目中村十蔵。,scopecontent,"2 playbills bound together. Leaf 1: Fragmentary playbill for ""Keisei shinasadame"" performed at the Ōnishi Theater in Osaka in Bunsei 3 (1820); on front cover: producer Utanosuke Nakamura's crest. Leaves 2-3: Fragmentary playbill for ""Keisei Ishikawazome"" and ""Hana no sumō neya no torikumi"" performed at the Wakatayū Theater in Osaka in Bunsei 10 (1827); main actors: Gennosuke Sawamura II, Ichizō Kataoka I, Omezō Ichikawa II, Jinnosuke Ichikawa and Jūzō Nakamura V.  ",scopecontent,文政3年 [1820],created,1820,,,publicdomain,Material in the public domain. No restrictions on use.,"中村歌之助 [Nakamura, Utanosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no040,けいせい品評林 [Keisei shinasadame] ; 後狂言切籠曙 [ushiro kyōgen Kiriko no akebono] ; 切狂言千種の乱咲 [kirikyōgen Chigusa no midarezaki],契情品評林 [Keisei shinasadame] ; 名作切籠曙 [Meisaku kiriko no akebono],,,けいせい品評林 [Keisei shinasadame],千種の乱咲 [Chigusa no midarezaki],切籠曙 [Kiriko no akebono],,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi)],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.40,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 136 mm,天保１３年８月の大西芝居における「けいせい品評林」、「名作切籠曙」、「千種の乱咲」の絵尽及び役割番付；主な役者；２代目片岡我童、 ３代目中村芝翫、市川助寿郎、４代目三枡他人、 初代三枡源之助；表表紙に座元市川助太郎の家紋あり。,scopecontent,"Playbill for ""Keisei shinasadame,"" ""Meisaku kiriko no akebono"" and ""Chigusa no midarezaki"" performed at the Ōnishi Theater in Osaka from the eighth month of Tenpō 13 (September, 1842); main actors: Gadō Kataoka II, Shikan Nakamura III, Sukejurō Ichikawa, Tanin Mimasu IV and Gennosuke Mimasu I; on front cover: producer Suketarō Ichikawa's crest.",scopecontent,"天保13年8月 [September, 1842]",created,1842-09,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no089.220227736082460,$ けいせい品評林 [Keisei shinasadame] ; 花さそふ縁の乗合舟 [Hana sasou en no noriaibune],,,,けいせい品評林 [Keisei shinasadame],花さそふ縁の乗合舟 [Hana sasou en no noriaibune],,,,大坂 : 内茶屋岩七 [Osaka : Uchijaya Iwashichi],中の芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.89,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],3 leaves (3-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 201 x 138 mm,絵尽２冊綴じ合わせ。１丁：弘化２年の中の芝居における「ひらかな盛衰記」の絵尽の一部；表表紙に座元泉川崎之助の家紋あり。２－４丁：文化５年１月の中の芝居における「けいせい品評林」、「花さそふ縁の乗合舟」の絵尽；４丁ウラ：「辰のとし大當り」。,scopecontent,"2 playbills bound together. Leaf 1: Fragmentary playbill for ""Hiragana Seisuiki"" performed at the Naka Theater in Osaka in Kōka 2 (1845); on front cover: producer Sakinosuke Izumikawa's crest. Leaves 2-4: Playbill for ""Keisei shinasadame"" and ""Hana sasou en no noriaibune"" performed at the Naka Theater in Osaka from the first month of Bunka 5 (January, 1808); on back cover: ""Tatsu no toshi ōatari"" hand-written.",scopecontent,"文化5年1月 [January, 1808]",created,1808-01,,,publicdomain,Material in the public domain. No restrictions on use.,"小川吉太郎 [Ogawa, Kichitarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no063,国性爺合戦 [Kokusen'ya Kassen] ; 切狂言恋娘錦画姿 [kirikyōgen Koimusume nishikie sugata],,,,国性爺合戦 [Kokusen'ya Kassen],恋娘錦画姿 [Koimusume nishikie sugata],,,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi)],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.63,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 135 mm,慶応４年２月の筑後芝居における「国性爺合戦」と「恋娘錦画姿」の絵尽及び役割番付；主な役者：初代実川延若、中村芝蔵、４代目中村大吉、３代目中村翫雀、６代目嵐雛助；表表紙に座元実川若丸の家紋あり。,scopecontent,"Playbill for ""Kokusen'ya kassen"" and ""Koimusume nishikie sugata"" performed at the Chikugo Theater in Osaka from the second month of Keiō 4 (February, 1868); main actors: Enjyaku Jitsukawa I, Shibazō Nakamura, Daikichi Nakamura IV, Kanjaku Nakamura III and Hinasuke Arashi VI; on front cover: producer Wakamaru Jitsukawa's crest.",scopecontent,"慶応4年2月 [February, 1868]",created,1868-02,,,publicdomain,Material in the public domain. No restrictions on use.,"実川若丸 [Jitsukawa, Wakamaru], Producer",persname,Producer/Zamoto,,,,public
